기준년도,업종대분류명,업종중분류명,법인명,브랜드명,가맹점수,신규가맹점등록수,계약종료수,계약해지수,명변경수,평균매출금액,면적단위평균매출금액
2022,외식,한식,(주)엠티씨컴퍼니,우마카,0,0,0,0,0,0,0
2022,외식,한식,(주)역전푸드,역전국밥,15,2,0,0,1,361824,20468
2022,외식,한식,(주)연우디자인,맨날국수,4,2,2,0,0,0,0
2022,외식,한식,(주)열선수푸드,열선수애호박돼지국밥,5,1,3,1,0,132625,6654
2022,외식,한식,(주)열한시오십분,메르밀 진미집,4,1,0,0,0,0,0
2022,외식,한식,(주)영영키친,팔자국밥,0,0,0,0,0,0,0
2022,외식,한식,(주)영웅컴퍼니,준식당,4,4,0,0,0,0,0
2022,외식,한식,(주)영일유통,누리마을감자탕,53,2,6,0,2,114751,1134
2022,외식,한식,(주)영주본푸드,본세이로무시,9,1,2,0,2,156764,5748
2022,외식,한식,(주)영천,압구정 후라이팬,0,0,0,0,0,0,0
2022,외식,한식,(주)예가,오꼬리 두루두루,0,0,0,0,0,0,0
2022,외식,한식,(주)예스아이엠에프앤비,임창정의모서리족발,16,0,21,0,0,84338,3174
2022,외식,한식,(주)옛족,옛족,0,0,0,0,0,0,0
2022,외식,한식,(주)오남매푸드,오남매 감자탕,1,0,0,0,0,0,0
2022,외식,한식,(주)오늘애,왕뼈사랑,0,0,0,0,0,0,0
2022,외식,한식,(주)오늘앤에프엔비,맛키트,0,0,0,0,0,0,0
2022,외식,한식,(주)오랜친구들,유브유부(YOU’VE YOUBU),4,4,0,0,0,0,0
2022,외식,한식,(주)오리지날스푼,정식상회,0,0,0,0,0,0,0
2022,외식,한식,(주)오모가리컴퍼니,더잇24,33,33,0,0,0,0,0
2022,외식,한식,(주)오백미라클,소공동뚝배기집,9,2,4,0,0,0,0
2022,외식,한식,(주)오복이야기,우리동네 대통령,2,2,0,0,0,0,0
2022,외식,한식,(주)오복푸드,오복미역,40,1,5,2,1,406116,7968
2022,외식,한식,(주)오색만찬,오봉도시락,59,2,16,0,9,119520,9879
2022,외식,한식,(주)오성에프앤씨,마리되야지,1,0,0,0,0,0,0
2022,외식,한식,(주)오아시스에프앤비,사위식당,13,3,1,0,2,463565,13441
2022,외식,한식,(주)오앤오,행복한셰프,0,0,0,0,0,0,0
2022,외식,한식,(주)오점오,5.5닭갈비,52,2,8,0,1,57634,1496
2022,외식,한식,(주)오케이컴퍼니,옥사장집밥,6,6,1,0,0,205995,17889
2022,외식,한식,(주)오투스페이스,핫도리식당,0,0,0,1,0,0,0
2022,외식,한식,(주)오팜스,소쿠리밥상,0,0,0,0,0,0,0
2022,외식,한식,(주)오하푸드,연들,0,0,0,0,0,0,0
2022,외식,한식,(주)옥면가,옥면가,0,0,0,0,0,0,0
2022,외식,한식,(주)온누리푸드시스템,온누리장작구이,9,0,0,0,0,737564,11645
2022,외식,한식,(주)올댓컴퍼니,아구좋은날,1,0,0,1,0,0,0
2022,외식,한식,(주)올라스에프앤씨,황금바가지,1,0,0,0,0,0,0
2022,외식,한식,(주)올리브푸드,안녕숯불,2,0,0,1,0,0,0
2022,외식,한식,(주)올림엔터프라이즈,기센국밥,3,0,1,0,0,0,0
2022,외식,한식,(주)올림푸스키친,신의혼밥,17,17,0,0,0,0,0
2022,외식,한식,(주)올마이트,필살두루치기,0,0,0,0,0,0,0
2022,외식,한식,(주)옳음,청담동샤브,0,0,0,0,0,0,0
2022,외식,한식,(주)와이앤씨코리아,죽금당,2,0,1,0,1,0,0
2022,외식,한식,(주)와이앤티푸드,동해물과 아구찜,0,0,0,0,0,0,0
2022,외식,한식,(주)와이에이치브릿지,쭈선장아구찜,0,0,0,0,0,0,0
2022,외식,한식,(주)와이에이치컴퍼니,고기극찬,80,69,2,0,0,330142,18667
2022,외식,한식,(주)와이에프앤씨글로벌,여우감자탕,0,0,0,0,0,0,0
2022,외식,한식,(주)와이엔엠푸드,처음본 진곰탕,0,0,0,0,0,0,0
2022,외식,한식,(주)와이코퍼레이션,뚝딱설렁탕,0,0,0,0,0,0,0
2022,외식,한식,(주)와이큐브,꼬꼬방요요72,0,0,0,0,0,0,0
2022,외식,한식,(주)와촌본가,와촌식당,8,2,0,0,0,212568,3978
2022,외식,한식,(주)왔따네푸드,이동규인왔따쪽갈비,63,31,11,0,0,193925,14118
2022,외식,한식,(주)용철,용철이떡갈비,0,0,0,0,0,0,0
2022,외식,한식,(주)우리모메,토정삼계탕,13,4,1,1,0,332143,8227
2022,외식,한식,(주)우리의맛남,정성순대,8,7,0,0,0,423255,9250
2022,외식,한식,(주)우림에프씨,진송추어탕,14,2,1,0,2,321127,5129
2022,외식,한식,(주)우브라더스,육연사,0,0,0,0,0,0,0
2022,외식,한식,(주)우신에프앤비,참신한족발,0,0,0,0,0,0,0
2022,외식,한식,(주)우영채널,꺼다리,0,0,0,0,0,0,0
2022,외식,한식,(주)우품,우거지품은순대국,19,0,11,0,1,197656,7770
2022,외식,한식,(주)울엄마푸드,울엄마 양평해장국,45,3,7,0,0,282140,6240
2022,외식,한식,(주)웅장한식탁,제일막창,0,0,0,0,0,0,0
2022,외식,한식,(주)원더파트너스,혼밥대장,43,25,19,0,0,99490,8306
2022,외식,한식,(주)원두프,원청담면옥,8,0,0,0,0,454545,7229
2022,외식,한식,(주)원푸드림,원쿡스(one cooks),0,0,0,0,0,0,0
2022,외식,한식,(주)웰미가베스트푸드,웰미가,6,0,0,0,0,173352,3949
2022,외식,한식,(주)웰푸드컴퍼니,홍대국,0,0,0,0,0,0,0
2022,외식,한식,(주)위더푸드,계약소,0,0,0,0,0,0,0
2022,외식,한식,(주)위드벨,코다리밥도둑,0,0,0,0,0,0,0
2022,외식,한식,(주)위드어스,엘에이아리랑,0,0,0,0,0,0,0
2022,외식,한식,(주)위캔딧,순리대로,0,0,0,0,0,0,0
2022,외식,한식,(주)위푸드마켓,돼지33,2,0,3,0,0,249181,22842
2022,외식,한식,(주)유가네,유가네한우곰탕,83,43,40,0,1,118516,3338
2022,외식,한식,(주)유니쉐프,담아내다,0,0,0,0,0,0,0
2022,외식,한식,(주)유비플랩,올차림,0,0,0,0,0,0,0
2022,외식,한식,(주)유성갈비,유성갈비,8,3,0,0,1,680463,11887
2022,외식,한식,(주)유어쉐프,쪽쪽갈비,0,0,0,0,0,0,0
2022,외식,한식,(주)유에프오키친,위대한짜글이,0,0,0,0,0,0,0
2022,외식,한식,(주)유엔아이에프씨,무쏘,47,4,30,0,0,371831,6897
2022,외식,한식,(주)유유샤브,유유샤브,0,0,0,0,0,0,0
2022,외식,한식,(주)육쌈,육쌈냉면,96,2,3,0,5,386279,13475
2022,외식,한식,(주)육즙당,육즙당,0,0,0,0,0,0,0
2022,외식,한식,(주)육칠팔,육칠팔,0,0,1,0,0,0,0
2022,외식,한식,(주)윤월드푸드코리아,연들,0,0,0,0,0,0,0
2022,외식,한식,(주)은태에프앤비,동리장,1,0,0,0,0,23138,1395
2022,외식,한식,(주)의령소바,원조의령소바,33,4,4,0,3,239850,5895
2022,외식,한식,(주)이김,내가이나라의국수다,4,3,0,0,0,0,0
2022,외식,한식,(주)이노에프앤에스,전골의법칙,121,56,37,0,2,18129,2492
2022,외식,한식,(주)이도상점,이도춘양,0,0,0,0,0,0,0
2022,외식,한식,(주)이동진꼬끼오닭개장,이동진꼬끼오닭개장,2,2,0,0,0,0,0
2022,외식,한식,(주)이드림브릿지,양마니찌개마을,1,1,0,0,0,0,0
2022,외식,한식,(주)이든에프엔씨,오잘전,1,1,0,0,0,0,0
2022,외식,한식,(주)이바돔,제주도야지판,5,0,0,0,0,39298,331
2022,외식,한식,(주)이베앙에프앤비,육쇼(6show),0,0,0,0,0,0,0
2022,외식,한식,(주)이본홀딩스,정성간장&매운갈비찜도시락,22,27,9,0,1,80207,7083
2022,외식,한식,(주)이성에프앤비,산지해장국,4,4,0,0,0,600000,15000
2022,외식,한식,(주)이앤에프앤씨,택이네 조개전골,58,28,2,0,1,394231,10109
2022,외식,한식,(주)이야기,신HOT화로닭발,20,20,0,0,2,63606,6360
2022,외식,한식,(주)이에스로지스틱스,한국의 솜씨,0,0,0,0,0,0,0
2022,외식,한식,(주)이엔지스토리,남포동 직화 쭈꾸미,10,10,0,0,0,781521,11399
2022,외식,한식,(주)이여,이여곰탕,10,4,2,0,0,612529,14987
2022,외식,한식,(주)이연에프엔씨,밥때24시,0,0,0,0,0,0,0
2022,외식,한식,(주)이우아이앤씨,돈가수,0,0,0,0,0,0,0
2022,외식,한식,(주)이지푸드,맛없으면 환불해주는 장군집,26,4,9,0,4,254992,25499
2022,외식,한식,(주)인생닭강정,인생뚝배기,0,0,0,0,0,0,0
2022,외식,한식,(주)인에프앤씨,포크랭,0,0,0,0,0,0,0
2022,외식,한식,(주)인크릭스,탐라담,0,0,0,0,0,0,0
2022,외식,한식,(주)인터엔엑스,용가마순대,16,0,3,0,0,216690,6120
2022,외식,한식,(주)인화티에프에스,굿맘할매순대국&양선지해장국,48,7,4,3,2,220047,8958
2022,외식,한식,(주)일공공에프앤피,백억하누돈,0,0,0,0,0,0,0
2022,외식,한식,(주)일공공코리아,메밀당막국수,3,3,0,0,0,0,0
2022,외식,한식,(주)일로집,일로집,0,0,0,0,0,0,0
2022,외식,한식,(주)일미리,일미리금계찜닭,187,82,16,2,10,190064,10090
2022,외식,한식,(주)일봉푸드,일봉족발,0,0,0,0,0,0,0
2022,외식,한식,(주)일오삼에프씨,153구포국수,22,12,1,0,0,290144,12379
2022,외식,한식,(주)일월삼일푸드랩,중국적식탁,0,0,0,0,0,0,0
2022,외식,한식,(주)일일양에프엔비,일일양,8,4,0,0,0,483028,26110
2022,외식,한식,(주)일촌에프앤비,일촌족발,0,0,0,0,0,0,0
2022,외식,한식,(주)일품순두부,장가네 일품순두부,27,2,1,0,2,391237,8087
2022,외식,한식,(주)임팩트잇지,압구정이베리코,0,0,0,0,0,0,0
2022,외식,한식,(주)자성화,거진어부네 코다리,0,0,0,0,0,0,0
2022,외식,한식,(주)자연가득,삼육오 족발찜닭,7,0,2,0,0,182695,3257
2022,외식,한식,(주)자연앤인,자연갈비,0,0,0,0,0,0,0
2022,외식,한식,(주)자이푸드,더담아주는덮밥,0,0,0,0,0,0,0
2022,외식,한식,(주)자작나무형제들,족제소,0,0,4,0,0,0,0
2022,외식,한식,(주)장수,대호국밥,8,7,1,0,1,175027,6884
2022,외식,한식,(주)장수에프앤비,면장수,4,0,0,0,0,0,0
2022,외식,한식,(주)장수에프엔비,화산곱,1,3,2,0,0,296400,9880
2022,외식,한식,(주)장수엔터프라이즈,장수본가해장국,22,5,1,0,1,305971,11112
2022,외식,한식,(주)장인공방,탁사발 두부공방,0,0,0,0,0,0,0
2022,외식,한식,(주)장집,수왕초장집,1,0,0,0,0,0,0
2022,외식,한식,(주)장충동왕족발,논보달,0,0,0,0,0,0,0
2022,외식,한식,(주)재복,언덕집,1,0,0,0,0,0,0
2022,외식,한식,(주)재성,어탕본가,0,0,0,0,0,0,0
2022,외식,한식,(주)저스트컴퍼니,#브라더스,12,10,0,0,0,368400,23082
2022,외식,한식,(주)접시고기,접시고기,9,0,0,2,1,183909,6031
2022,외식,한식,(주)정금에프앤씨,양평서울해장국큰아들집,7,1,0,1,0,208243,4715
2022,외식,한식,(주)정남옥에프앤씨,정남옥,1,1,0,0,0,0,0
2022,외식,한식,(주)정웅,정가대박집,32,0,2,0,3,622552,5884
2022,외식,한식,(주)정한돈,삼백호집,0,0,0,0,0,0,0
2022,외식,한식,(주)제니스에프앤비,포차오징어게임,0,0,0,0,0,0,0
2022,외식,한식,(주)제이더블유,김치도가,18,5,0,0,1,274172,8057
2022,외식,한식,(주)제이브이엘,제이브이엘(JVL)부대찌개,11,1,2,0,0,168026,4681
2022,외식,한식,(주)제이비낭만,장궁순대국,1,0,0,0,0,0,0
2022,외식,한식,(주)제이슨코리아,강레오의차돌집,2,2,2,0,0,0,0
2022,외식,한식,(주)제이씨에프엔비,육백더,7,3,0,0,0,207058,7181
2022,외식,한식,(주)제이에스딜리셔스,리치메이커,0,0,0,0,0,0,0
2022,외식,한식,(주)제이에스알컴퍼니,미아리우동집,15,6,0,0,0,515706,23154
2022,외식,한식,(주)제이에스에프앤이,저스트마켓,1,1,0,0,0,0,0
2022,외식,한식,(주)제이에스와이푸드,청기와타운,1,1,0,0,0,0,0
2022,외식,한식,(주)제이에스일인자,1인자감자탕,29,1,0,2,0,423565,9379
2022,외식,한식,(주)제이에스푸드스토리,고여금 감자탕,2,0,0,0,0,0,0
2022,외식,한식,(주)제이에이치브로스,동두천솥뚜껑삼겹살,9,8,0,0,0,729644,20121
2022,외식,한식,(주)제이에프앤비,소제이,2,2,0,0,0,0,0
2022,외식,한식,(주)제이엘푸드,부산아지매국밥,0,0,0,0,0,0,0
2022,외식,한식,(주)제이엘푸드,이대감,0,0,2,0,0,0,0
2022,외식,한식,(주)제이엠케이에스,장인족발608,10,1,4,0,0,414844,3380
2022,외식,한식,(주)제이오푸드,소곱녀,1,1,0,0,0,0,0
2022,외식,한식,(주)제이제이에프앤비(JJF&B),제주옥탑,2,2,0,0,0,0,0
2022,외식,한식,(주)제이제이컴퍼니,택이네 조개전골,4,2,0,0,0,0,0
2022,외식,한식,(주)제이피파트너스,민속식당,0,0,0,0,0,0,0
2022,외식,한식,(주)제주소나이,괸당집,12,1,0,0,1,335978,14882
2022,외식,한식,(주)조마루,생생낙지,4,0,0,2,0,0,0
2022,외식,한식,(주)조선대가,조선불고기밀면,0,0,0,0,0,0,0
2022,외식,한식,(주)조선존맛에프엔비,제주안방갈비,12,0,0,0,0,0,0
2022,외식,한식,(주)조선팔도,조선팔도,1,0,0,0,0,0,0
2022,외식,한식,(주)조앤이푸드,조가네갑오징어,21,1,0,0,0,362854,7979
2022,외식,한식,(주)조은사람들,대한민국 명장이 만든 명장국밥,3,3,0,0,0,0,0
2022,외식,한식,(주)조은음식드림,대마족발,27,2,0,17,0,301484,10503
2022,외식,한식,(주)조이에프앤비,남노갈비,11,2,4,0,1,174245,3547
2022,외식,한식,(주)존슨푸드코리아,존슨부대찌개,41,6,3,0,0,142529,15759
2022,외식,한식,(주)준인터(JunInter),사계진미 숯불닭갈비,40,6,11,0,0,261323,3746
2022,외식,한식,(주)줄벼락,줄벼락,9,5,1,0,0,374991,13233
2022,외식,한식,(주)지강푸드,돈오락쪽갈비,41,10,1,0,0,258774,13507
2022,외식,한식,(주)지디프랜차이즈,곱돌이곱창,1,1,0,0,0,0,0
2022,외식,한식,(주)지브이오하스피탈리티,산더미해물찜 해담,0,0,0,0,0,0,0
2022,외식,한식,(주)지씨홀딩스,샤브담,0,0,0,0,0,0,0
2022,외식,한식,(주)지앤씨신칼,현풍닭칼국수,59,6,0,1,2,340990,7902
2022,외식,한식,(주)지앤푸드,마포곱창,27,10,4,0,0,226942,9516
2022,외식,한식,(주)지에스이푸드,갈비명가 서서갈비,4,0,0,0,0,0,0
2022,외식,한식,(주)지에프케이컴퍼니,쭈앤쭈,3,2,0,0,0,0,0
2022,외식,한식,(주)지에프코리아,토고리 옛날막창,30,3,5,4,2,155613,6883
2022,외식,한식,(주)지에프포유,바우네나주곰탕,148,18,43,0,6,165681,6172
2022,외식,한식,(주)지엔푸드,가소,3,1,2,0,0,0,0
2022,외식,한식,(주)지오비에이엔,고반가든,0,0,0,0,0,0,0
2022,외식,한식,(주)지향,1990 부속집,1,1,0,0,0,0,0
2022,외식,한식,(주)지호,지호한방삼계탕,77,10,3,0,2,414319,8878
2022,외식,한식,(주)진담,진된장,0,0,0,0,0,0,0
2022,외식,한식,(주)진원에프씨,연희옥,5,0,3,0,0,438064,14751
2022,외식,한식,(주)진원푸드,진원 소우,11,2,2,0,0,1032604,12744
2022,외식,한식,(주)진주교방,박군자진주냉면,12,0,0,2,0,395713,5973
2022,외식,한식,(주)집밥공방,복사꽃피는집,11,1,2,0,0,615945,8004
2022,외식,한식,(주)째보식당,째보식당,0,0,0,0,0,0,0
2022,외식,한식,(주)쭈소반,쭈소반,0,0,0,0,0,0,0
2022,외식,한식,(주)찌니호야프랜드,마마찜갈비,1,1,0,0,0,0,0
2022,외식,한식,(주)찬란한식탁,찬란한아구,17,17,0,0,0,289986,13122
2022,외식,한식,(주)참버굼,참버굼 짓가심가,0,0,0,0,0,0,0
2022,외식,한식,(주)참조은사람들,곰작골나주곰탕,17,6,5,0,0,403818,9172
2022,외식,한식,(주)참토우,참토우,5,0,1,0,0,706503,10920
2022,외식,한식,(주)참편한칭구,전주24시참편한39콩나물국밥,14,0,1,0,3,365248,9770
2022,외식,한식,(주)창구에프앤씨,강창구찹쌀진순대,22,3,4,0,0,656993,11937
2022,외식,한식,(주)창영이팩토리,창영이국수집,0,0,0,0,0,0,0
2022,외식,한식,(주)채선당,행복가마솥밥&알솥밥,30,0,2,0,4,179309,11631
2022,외식,한식,(주)채정,정직유부,94,54,2,0,5,264866,18825
2022,외식,한식,(주)천지가풍,응급실포차,0,0,0,0,0,0,0
2022,외식,한식,(주)철판떼기,철판떼기,17,5,1,0,1,129118,3879
2022,외식,한식,(주)첨성대,옛날농장,15,0,0,0,1,668529,13108
2022,외식,한식,(주)청년부엌,경성밥상,5,5,0,0,0,315140,46406
2022,외식,한식,(주)청년에프앤비,청년컵밥,6,4,1,0,0,190400,11106
2022,외식,한식,(주)청년팩토리,농촌국밥,0,0,0,0,0,0,0
2022,외식,한식,(주)청년히어로,청년고기장수,27,20,0,0,0,283252,5283
2022,외식,한식,"(주)청담텀블러에프앤비(TumblerF&Bco.,Ltd.)","팽현숙,최양락의 그 밥에 이 반찬",4,4,0,0,0,0,0
2022,외식,한식,(주)청춘에프앤비,써든부대찌개,0,0,0,0,0,0,0
2022,외식,한식,(주)청해,청양일초,23,1,0,2,0,393848,6003
2022,외식,한식,(주)초이키친컴퍼니,최쉐프의 아구왕,0,0,0,0,0,0,0
2022,외식,한식,(주)축제의나라,덮비,0,0,0,0,0,0,0
2022,외식,한식,(주)칠보에프엔비,칠보덕장,0,0,0,0,0,0,0
2022,외식,한식,(주)칠성푸드팩토리,대가 곱도리탕,10,10,0,0,0,0,0
2022,외식,한식,(주)카오라이프,마스터쿡,0,0,0,0,0,0,0
2022,외식,한식,(주)캐비아에프,아름이네,0,0,0,0,0,0,0
2022,외식,한식,(주)케이더블유에프,복사랑만두,3,3,0,0,0,0,0
2022,외식,한식,(주)케이브로스에프앤비,뿔난황소곱창,12,3,1,1,0,203849,7668
2022,외식,한식,(주)케이씨에프앤비,육회왕자연어공주,43,43,0,0,0,0,0
2022,외식,한식,(주)케이알푸드,화난돼지,0,0,0,0,0,0,0
2022,외식,한식,(주)케이에이치컴퍼니,건뚱네김치속돼지,14,15,1,0,0,351734,14509
2022,외식,한식,(주)케이엠제이코리아,김미자당진아구동태찜탕,0,0,0,0,0,0,0
2022,외식,한식,(주)케이제이푸드시스템,바베큐통족구이,30,0,1,0,0,126946,4767
2022,외식,한식,(주)케이지컴퍼니,거송갈비찜,7,1,0,0,0,452386,10566
2022,외식,한식,(주)케이푸드스토리,승도리네 곱도리탕,17,8,0,0,0,288143,17791
2022,외식,한식,(주)코다,코다차야,10,0,2,0,0,822031,5521
2022,외식,한식,(주)콜라겐랩,마왕족발,253,80,6,0,19,465404,24679
2022,외식,한식,(주)콩밭뜰,콩밭뜰,3,0,0,0,0,0,0
2022,외식,한식,(주)쿡앤셰프,셰프들의밥상,1,1,0,0,0,0,0
2022,외식,한식,(주)쿡피플,쉐프삼촌,32,2,1,0,2,0,0
2022,외식,한식,(주)큐도원,닭곰탱이,0,0,0,0,0,0,0
2022,외식,한식,(주)킴스패밀리,남도보쌈짚,0,0,0,0,0,0,0
2022,외식,한식,(주)탐복,탐복,0,0,0,0,0,0,0
2022,외식,한식,(주)태승에프앤씨,眞감동낙곱새,0,0,0,0,0,0,0
2022,외식,한식,(주)태에프앤비,방이옥,0,0,0,0,0,0,0
2022,외식,한식,(주)태인에프앤비,미식가의구이,16,2,3,0,0,261365,6864
2022,외식,한식,(주)테이스티랩,돈가네김치찌개,40,0,4,0,2,0,0
2022,외식,한식,(주)토장원,김해시락국밥,14,0,1,0,2,107119,4338
2022,외식,한식,(주)토향,토향,2,1,0,0,0,0,0
2022,외식,한식,(주)통큰푸드시스템,통큰두마리찜닭,86,53,25,0,0,64943,3617
2022,외식,한식,(주)투빅컴퍼니,엄지척닭도리,17,17,0,0,0,487815,18359
2022,외식,한식,(주)투짱보태,와우치밥,0,0,0,0,0,0,0
2022,외식,한식,(주)트러스트,쭈꾸미한판,0,0,0,0,0,0,0
2022,외식,한식,(주)트루팜,제갈국밥,0,0,0,0,0,0,0
2022,외식,한식,(주)티아이컴퍼니(T.I.COMPANY),8선곱창전골,6,4,2,0,1,69555,6956
2022,외식,한식,(주)티에스에프엔씨,태평식당,0,0,0,0,0,0,0
2022,외식,한식,(주)티에스케이패밀리,연남물갈비,42,24,7,0,0,217912,6297
2022,외식,한식,(주)티에스푸드,땅스부대찌개,501,120,5,0,33,170098,16231
2022,외식,한식,(주)티지와이,본연제 유황먹인 닭한마리&칼국수,0,0,0,0,0,0,0
2022,외식,한식,(주)팀브로,목구멍,62,34,0,0,0,651463,20915
2022,외식,한식,(주)팀스카이,국밥여행,43,12,7,7,4,79406,3346
2022,외식,한식,(주)파라다이스한결,한결보쌈,0,0,0,0,0,0,0
2022,외식,한식,(주)파로홀딩스,완미족발,1,1,0,0,0,0,0
2022,외식,한식,(주)파머스푸드랩,평화김해뒷고기,21,14,0,0,0,385078,8755
2022,외식,한식,(주)팔당냉면본사,팔당냉면,4,2,0,1,0,0,0
2022,외식,한식,(주)팔당원조칼제비에프앤비,팔당원조칼제비,0,0,0,0,0,0,0
2022,외식,한식,(주)팔자마켓,우진해장국,0,0,0,0,0,0,0
2022,외식,한식,(주)팬아시아다인힐,정데판,0,0,0,0,0,0,0
2022,외식,한식,(주)펜톤,3일국밥,7,3,16,0,0,0,0
2022,외식,한식,(주)편백가,육분삼십,13,1,1,0,1,0,0
2022,외식,한식,(주)편장군족발,편장군족발,1,0,0,0,0,0,0
2022,외식,한식,(주)푸드365,여우곰탕,2,2,0,0,0,0,0
2022,외식,한식,(주)푸드감동을주다,쉐프밀(chefmeal),3,2,0,1,0,0,0
2022,외식,한식,(주)푸드닥터에프앤비,채육식당,4,4,0,0,0,0,0
2022,외식,한식,(주)푸드박스,소소한아구찜,5,5,0,0,0,0,0
2022,외식,한식,(주)푸드법인탑테이스트,구삼짜글이,68,42,8,27,1,0,0
2022,외식,한식,(주)푸드앤이노베이션,미스터시래기,0,0,0,0,0,0,0
2022,외식,한식,(주)푸드에틱스,마부육전,1,0,1,0,0,0,0
2022,외식,한식,(주)푸드윈,등뼈家,78,3,7,0,5,154819,3124
2022,외식,한식,(주)푸드프랜,태기산더덕순대,9,0,0,0,2,371611,10517
2022,외식,한식,(주)푸드피플,오색동,4,3,0,0,0,0,0
2022,외식,한식,(주)푸디노에프앤디,기막힌밥상,0,0,0,0,0,0,0
2022,외식,한식,(주)푸른푸드,노리울,3,0,0,0,0,0,0
2022,외식,한식,(주)푸름,안성깍뚜기,24,5,2,0,0,335259,11548
2022,외식,한식,(주)푸름에프앤에스,본말감자탕,7,8,1,0,0,0,0
2022,외식,한식,(주)풍년에프씨,한옥마을전주비빔밥,49,7,0,0,1,157533,15720
2022,외식,한식,(주)풍산지앤에프,가마실감자탕,0,0,0,0,0,0,0
2022,외식,한식,(주)프레솔,아빠곰탕,20,2,3,0,0,182537,7812
2022,외식,한식,(주)피디에스컴퍼니,오덕후,7,1,1,1,0,139125,9368
2022,외식,한식,(주)피알케이에프앤비,한국프로아구찜,0,0,0,0,0,0,0
2022,외식,한식,(주)피앤피아이앤씨,마시마니매운갈비찜,0,0,0,0,0,0,0
2022,외식,한식,(주)피에프컴퍼니,PF족발,0,0,0,0,0,0,0
2022,외식,한식,(주)피오르도니아,족발1호선,0,0,0,0,0,0,0
2022,외식,한식,(주)피와이피에프앤비,계릴라도리탕,9,3,2,0,0,189274,13003
2022,외식,한식,(주)피콘,샐러디팝,0,0,0,0,0,0,0
2022,외식,한식,(주)피큐아이넷,두껍삼,5,5,0,0,0,0,0
2022,외식,한식,(주)피티스트,꾸덕집,0,0,0,0,0,0,0
2022,외식,한식,(주)필드키친,1992 마약짜글이,13,13,0,0,1,30713,1960
2022,외식,한식,(주)필드키친,1인삼겹 오빠삼,30,30,0,0,0,27773,1924
2022,외식,한식,(주)하나스푸드,죽생각,3,9,6,0,0,0,0
2022,외식,한식,(주)하나에프씨,지즐미육회관,3,2,0,0,0,0,0
2022,외식,한식,(주)하남에프앤비,하남돼지집,157,9,1,6,4,594874,15080
2022,외식,한식,(주)하누소푸드시스템,하누소갈비살,0,0,0,0,0,0,0
2022,외식,한식,(주)하늘샘,통큰손쭈꾸미마을,6,1,0,0,0,636799,13079
2022,외식,한식,(주)하늘푸드시스템,마늘은약이다 보쌈&족발,12,8,13,0,1,636370,28536
2022,외식,한식,(주)하니푸드,우렁각시,4,3,0,0,0,0,0
2022,외식,한식,(주)하랑푸드,요달의찜닭,71,33,6,0,5,328753,15664
2022,외식,한식,(주)하륜일만족발,하륜일만족발,37,0,0,0,0,0,0
2022,외식,한식,(주)하솔에프앤비,제주은희네해장국,63,17,0,0,3,536413,11536
2022,외식,한식,(주)하솜면가,하솜면가 육전메밀,4,1,0,0,0,0,0
2022,외식,한식,(주)한결엔터프라이즈,전통맛집 할매순대국,30,15,0,0,1,120885,4933
2022,외식,한식,(주)한경코퍼레이션,한가네숯불닭갈비,45,2,0,2,0,300271,37614
2022,외식,한식,(주)한교방,한교방,0,0,0,0,0,0,0
2022,외식,한식,(주)한국에프앤디,한국순대,8,0,2,0,0,163698,5302
2022,외식,한식,(주)한국창업경제연구소,찜삼이,0,0,0,0,0,0,0
2022,외식,한식,(주)한끼요,한끼요,0,0,0,0,0,0,0
2022,외식,한식,(주)한사랑푸드,한방전주콩나물국밥,65,2,0,0,0,287141,8840
2022,외식,한식,(주)한상푸드,동복리 제주갈치조림,24,24,0,0,0,139075,13155
2022,외식,한식,(주)한소반,수돈재,5,0,3,0,0,413713,21003
2022,외식,한식,(주)한솥,한솥,747,37,22,1,37,396699,30385
2022,외식,한식,(주)한신푸드,배테랑,0,0,0,0,0,0,0
2022,외식,한식,(주)한양,직화 통돌이 시대,0,0,0,0,0,0,0
2022,외식,한식,(주)한양에이치앤피,샤브마니아,61,18,1,0,0,700278,10820
2022,외식,한식,(주)한옥집에이치큐,한옥집김치찜,7,1,0,0,0,249309,7049
2022,외식,한식,(주)함께담는물,나홀로보쌈,0,0,0,0,0,0,0
2022,외식,한식,(주)함우정에프앤비,그렇게함박이된다,0,0,0,0,0,0,0
2022,외식,한식,(주)핫픽,수유감자탕,1,1,0,0,0,0,0
2022,외식,한식,(주)해늘,해늘찹쌀순대,8,2,0,0,0,153697,18588
2022,외식,한식,(주)해랑에프엔비,김못참,0,0,0,0,0,0,0
2022,외식,한식,(주)해량,이백육십도,1,0,0,0,0,0,0
2022,외식,한식,(주)해물꽃돈,해물꽃돈,0,0,0,0,0,0,0
2022,외식,한식,(주)해밭식품,해밭 김치찌개,0,0,0,0,0,0,0
2022,외식,한식,(주)해살이뜰,메밀골동해막국수,11,0,0,0,0,462395,6212
2022,외식,한식,(주)해오름에프에스,또와유 명태간장조림,21,1,4,0,1,353158,9712
2022,외식,한식,(주)해피푸드,아구중독,0,0,0,0,0,0,0
2022,외식,한식,(주)했자나(hattjana),오므파탈,0,0,0,0,0,0,0
2022,외식,한식,(주)행남사,육수당,71,26,9,0,4,240054,9577
2022,외식,한식,(주)행복을만드는사람들,낙원갈비집,14,1,0,0,0,478758,6967
