가맹정보공개서등록번호,브랜드명,업종대분류명,업종중분류명,기준년도,지역명,가맹점수,평균매출금액,면적단위평균매출금액,화폐단위코드명,해당여부
20214695,바다생협,외식,일식,2022,전체,,,,(단위 :천원),N
20214696,투떡,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214696,투떡,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214698,콩나물떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214698,콩나물떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214700,까망종이밥,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214700,까망종이밥,외식,분식,2022,전체,2.0,0.0,0.0,(단위 :천원),
20214702,대한고기만세,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214702,대한고기만세,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214703,슈퍼막회,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214703,슈퍼막회,외식,한식,2022,전체,2.0,364095.0,16935.0,(단위 :천원),
20214704,무시무시(Mushi Mushi),외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214704,무시무시(Mushi Mushi),외식,일식,2022,전체,2.0,0.0,0.0,(단위 :천원),
20214705,햇살이네 칼라닭강정,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214705,햇살이네 칼라닭강정,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214706,햇살이네 직화구이,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214706,햇살이네 직화구이,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214707,본품삼계탕,외식,한식,2022,서울,,,,(단위 :천원),Y
20214707,본품삼계탕,외식,한식,2022,전체,,,,(단위 :천원),Y
20214708,본품딜리버리,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214708,본품딜리버리,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214709,송송숯불두마리치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214709,송송숯불두마리치킨,외식,치킨,2022,전체,11.0,131186.0,11593.0,(단위 :천원),
20214710,소바샵,외식,일식,2022,서울,0.0,,,(단위 :천원),N
20214710,소바샵,외식,일식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214713,피자에 꼬친 닭,외식,치킨,2022,서울,,,,(단위 :천원),Y
20214713,피자에 꼬친 닭,외식,치킨,2022,전체,,,,(단위 :천원),Y
20214716,젤라또로플,외식,아이스크림/빙수 ,2022,서울,1.0,0.0,0.0,(단위 :천원),
20214716,젤라또로플,외식,아이스크림/빙수 ,2022,전체,13.0,83413.0,7646.0,(단위 :천원),
20214717,카페핑크뮬리,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214717,카페핑크뮬리,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214718,풀바테샐러드,외식,기타 외식,2022,서울,,,,(단위 :천원),N
20214718,풀바테샐러드,외식,기타 외식,2022,전체,,,,(단위 :천원),N
20214719,커피볶는시골커피,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214719,커피볶는시골커피,외식,커피,2022,전체,5.0,185348.0,12357.0,(단위 :천원),
20214722,벨렘,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214722,벨렘,외식,커피,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214724,순리대로,외식,한식,2022,서울,0.0,,,(단위 :천원),N
20214724,순리대로,외식,한식,2022,전체,0.0,,,(단위 :천원),N
20214726,매직트리(MAGIC TREE),외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214726,매직트리(MAGIC TREE),외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214729,코찜코찜,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214729,코찜코찜,외식,한식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214734,트렌즈 더 돈까스앤파스타,외식,서양식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214734,트렌즈 더 돈까스앤파스타,외식,서양식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214735,프로메사,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214735,프로메사,외식,기타 외식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214736,마라도 아구찜,외식,한식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20214736,마라도 아구찜,외식,한식,2022,전체,5.0,400807.0,8967.0,(단위 :천원),
20214739,티프리피자(T-FREE PIZZA),외식,피자,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214739,티프리피자(T-FREE PIZZA),외식,피자,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214740,타코박스,외식,기타 외국식,2022,서울,5.0,237358.0,32637.0,(단위 :천원),
20214740,타코박스,외식,기타 외국식,2022,전체,15.0,220010.0,25895.0,(단위 :천원),
20214741,배깨비,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214741,배깨비,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214743,명동칼국수,외식,한식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20214743,명동칼국수,외식,한식,2022,전체,10.0,0.0,0.0,(단위 :천원),
20214744,치르메스치킨,외식,치킨,2022,서울,1.0,0.0,0.0,(단위 :천원),
20214744,치르메스치킨,외식,치킨,2022,전체,9.0,76092.0,4561.0,(단위 :천원),
20214745,통참치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214745,통참치킨,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214747,블랙마더치킨앤떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214747,블랙마더치킨앤떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214748,피그보쌈집,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214748,피그보쌈집,외식,한식,2022,전체,2.0,0.0,0.0,(단위 :천원),
20214751,우리동네라운지,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214751,우리동네라운지,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214775,이남장,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214775,이남장,외식,한식,2022,전체,1.0,232429.0,6670.0,(단위 :천원),
20214777,Every Coffee(에브리커피),외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214777,Every Coffee(에브리커피),외식,커피,2022,전체,5.0,193340.0,2079.0,(단위 :천원),
20214778,데블덕떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214778,데블덕떡볶이,외식,분식,2022,전체,6.0,23098.0,1404.0,(단위 :천원),
20214779,돈까스닷컴,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214779,돈까스닷컴,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214780,밥을짓다,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214780,밥을짓다,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214781,마음,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214781,마음,외식,한식,2022,전체,7.0,0.0,0.0,(단위 :천원),
20214783,팝콘도시,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214783,팝콘도시,외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214785,명랑시대치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214785,명랑시대치킨,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214786,이리와짬뽕,외식,중식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214786,이리와짬뽕,외식,중식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214787,복만세,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214787,복만세,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214789,치킨 온더 와플,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214789,치킨 온더 와플,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214791,플래쉬파스타,외식,서양식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214791,플래쉬파스타,외식,서양식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214794,미미관마라탕,외식,중식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214794,미미관마라탕,외식,중식,2022,전체,31.0,648411.0,25328.0,(단위 :천원),
20214795,2피자1치킨상회,외식,피자,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214795,2피자1치킨상회,외식,피자,2022,전체,52.0,161488.0,9593.0,(단위 :천원),
20214796,신의전골,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214796,신의전골,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214798,롤스타,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214798,롤스타,외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214799,갯벌탐사,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214799,갯벌탐사,외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214800,인생탕수,외식,중식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214800,인생탕수,외식,중식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214807,구포축산물공판장,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214807,구포축산물공판장,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214808,훈이네숯불두마리치킨,외식,치킨,2022,서울,,,,(단위 :천원),Y
20214808,훈이네숯불두마리치킨,외식,치킨,2022,전체,,,,(단위 :천원),Y
20214809,오피치,외식,패스트푸드,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214809,오피치,외식,패스트푸드,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214810,브런치앤디테라비,외식,서양식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214810,브런치앤디테라비,외식,서양식,2022,전체,1.0,768735.0,7687.0,(단위 :천원),
20214815,닭수리5파이브,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214815,닭수리5파이브,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214816,무궁한꼬치피었습니다,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214816,무궁한꼬치피었습니다,외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214817,써니문치킨,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214817,써니문치킨,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214818,팔도냉면,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214818,팔도냉면,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214819,비어포스1,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214819,비어포스1,외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214820,효자동청와짬뽕,외식,중식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214820,효자동청와짬뽕,외식,중식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214821,미쓰미떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214821,미쓰미떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214822,더달썸 스터디카페,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214822,더달썸 스터디카페,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214823,일타갈비삼계탕,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214823,일타갈비삼계탕,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214826,차이나볼(ChinaBowl),외식,중식,2022,서울,,,,(단위 :천원),Y
20214826,차이나볼(ChinaBowl),외식,중식,2022,전체,,,,(단위 :천원),Y
20214827,최고존,외식,치킨,2022,서울,,,,(단위 :천원),Y
20214827,최고존,외식,치킨,2022,전체,,,,(단위 :천원),Y
20214828,배신떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214828,배신떡볶이,외식,분식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214831,빠띠쁘레,외식,패스트푸드,2022,서울,,,,(단위 :천원),Y
20214831,빠띠쁘레,외식,패스트푸드,2022,전체,,,,(단위 :천원),Y
20214832,스커트랜드,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214832,스커트랜드,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214833,판코,외식,일식,2022,서울,,,,(단위 :천원),N
20214833,판코,외식,일식,2022,전체,,,,(단위 :천원),N
20214838,고고카페,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214838,고고카페,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214847,맘스쿡,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214847,맘스쿡,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214849,다림식탁,외식,한식,2022,서울,,,,(단위 :천원),N
20214849,다림식탁,외식,한식,2022,전체,,,,(단위 :천원),N
20214850,올림죽,외식,한식,2022,서울,,,,(단위 :천원),N
20214850,올림죽,외식,한식,2022,전체,,,,(단위 :천원),N
20214851,닭집에청년떡볶이,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214851,닭집에청년떡볶이,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214852,명랑축산,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214852,명랑축산,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214853,도복희상회,외식,분식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20214853,도복희상회,외식,분식,2022,전체,10.0,67301.0,7118.0,(단위 :천원),
20214855,블링블링,외식,음료 (커피 외),2022,서울,0.0,0.0,0.0,(단위 :천원),
20214855,블링블링,외식,음료 (커피 외),2022,전체,0.0,0.0,0.0,(단위 :천원),
20214856,더죽,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214856,더죽,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214857,도쿄부르스,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214857,도쿄부르스,외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214858,순대장,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214858,순대장,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214859,육회한왕,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214859,육회한왕,외식,일식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214861,끓임당,외식,한식,2022,서울,,,,(단위 :천원),Y
20214861,끓임당,외식,한식,2022,전체,,,,(단위 :천원),Y
20214866,빨강다람쥐,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214866,빨강다람쥐,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214867,스시앤락,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214867,스시앤락,외식,일식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214870,미미족,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214870,미미족,외식,한식,2022,전체,9.0,176983.0,8659.0,(단위 :천원),
20214872,곱도리탕전문점,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214872,곱도리탕전문점,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214873,브래드바이피플,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214873,브래드바이피플,외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214874,카페바이피플,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214874,카페바이피플,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214875,피자바이피플,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214875,피자바이피플,외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214876,요거트바이피플,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214876,요거트바이피플,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214878,낭만짚불구이,외식,주점,2022,서울,2.0,0.0,0.0,(단위 :천원),
20214878,낭만짚불구이,외식,주점,2022,전체,15.0,447975.0,13923.0,(단위 :천원),
20214881,천시원 떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214881,천시원 떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214882,천시원 닭칼국수,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214882,천시원 닭칼국수,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214883,뚝딱,외식,한식,2022,서울,,,,(단위 :천원),Y
20214883,뚝딱,외식,한식,2022,전체,,,,(단위 :천원),Y
20214885,비알레티,외식,커피,2022,서울,,,,(단위 :천원),Y
20214885,비알레티,외식,커피,2022,전체,,,,(단위 :천원),Y
20214886,강금옥쭈꾸미,외식,한식,2022,서울,,,,(단위 :천원),N
20214886,강금옥쭈꾸미,외식,한식,2022,전체,,,,(단위 :천원),N
20214887,쟌(ZYAN),외식,기타 외식,2022,서울,,,,(단위 :천원),Y
20214887,쟌(ZYAN),외식,기타 외식,2022,전체,,,,(단위 :천원),Y
20214888,다이닝인,외식,기타 외식,2022,서울,,,,(단위 :천원),Y
20214888,다이닝인,외식,기타 외식,2022,전체,,,,(단위 :천원),Y
20214889,자미원,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214889,자미원,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214890,태미원,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214890,태미원,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214891,뉴에라 쉐프,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214891,뉴에라 쉐프,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214892,뉴에라 버거,외식,패스트푸드,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214892,뉴에라 버거,외식,패스트푸드,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214894,쌍칼국수86,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214894,쌍칼국수86,외식,한식,2022,전체,10.0,0.0,0.0,(단위 :천원),N
20214895,대한냉면 고기친구,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214895,대한냉면 고기친구,외식,한식,2022,전체,14.0,0.0,0.0,(단위 :천원),N
20214898,함박스테이크주는 함파킹,외식,서양식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214898,함박스테이크주는 함파킹,외식,서양식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214904,무모한 피자,외식,피자,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214904,무모한 피자,외식,피자,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214905,무모한 분식,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214905,무모한 분식,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214908,신흥회관,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214908,신흥회관,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214909,요모야,외식,일식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214909,요모야,외식,일식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214910,바로한 도시락,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214910,바로한 도시락,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214911,봉남동커피,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214911,봉남동커피,외식,커피,2022,전체,4.0,72804.0,4620.0,(단위 :천원),
20214912,무학회관,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214912,무학회관,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214913,버거락,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214913,버거락,외식,기타 외식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214914,봉순이네 쭈꾸미,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214914,봉순이네 쭈꾸미,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214916,종착역,외식,한식,2022,서울,,,,(단위 :천원),Y
20214916,종착역,외식,한식,2022,전체,,,,(단위 :천원),Y
20214917,봉명가닭도리탕,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214917,봉명가닭도리탕,외식,한식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214918,원만두&도시락,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214918,원만두&도시락,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214919,황금진족,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214919,황금진족,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214920,순살본부,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214920,순살본부,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214921,신탄진방앗간,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214921,신탄진방앗간,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214923,기술면집 백밀원,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214923,기술면집 백밀원,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214931,탕참탕수육참잘하는집,외식,중식,2022,서울,3.0,0.0,0.0,(단위 :천원),
20214931,탕참탕수육참잘하는집,외식,중식,2022,전체,99.0,79722.0,5657.0,(단위 :천원),
20214932,용길이네 곱창집,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214932,용길이네 곱창집,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214933,홍꽁,외식,주점,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214933,홍꽁,외식,주점,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214934,진짜무쇠삼겹,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214934,진짜무쇠삼겹,외식,한식,2022,전체,9.0,370941.0,11838.0,(단위 :천원),
20214935,죠이엘로,외식,아이스크림/빙수 ,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214935,죠이엘로,외식,아이스크림/빙수 ,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214936,춘계정,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214936,춘계정,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214937,진짜대패집,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214937,진짜대패집,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214939,크로플유,외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214939,크로플유,외식,제과제빵,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214940,도리마리,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214940,도리마리,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214942,어밤부(abamboo),외식,기타 외국식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214942,어밤부(abamboo),외식,기타 외국식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214943,치킨바이피플,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214943,치킨바이피플,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214946,호랭이닭발,외식,치킨,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214946,호랭이닭발,외식,치킨,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214949,솥고집,외식,한식,2022,서울,,,,(단위 :천원),N
20214949,솥고집,외식,한식,2022,전체,,,,(단위 :천원),N
20214953,일익스프레스,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214953,일익스프레스,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214955,별빛곱창,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214955,별빛곱창,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214956,엔젤비스켓,외식,커피,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214956,엔젤비스켓,외식,커피,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214957,한방이면족하다,외식,한식,2022,서울,,,,(단위 :천원),Y
20214957,한방이면족하다,외식,한식,2022,전체,,,,(단위 :천원),Y
20214959,마담타이누들,외식,기타 외국식,2022,서울,0.0,0.0,0.0,(단위 :천원),N
20214959,마담타이누들,외식,기타 외국식,2022,전체,0.0,0.0,0.0,(단위 :천원),N
20214967,곱창집,외식,한식,2022,서울,,,,(단위 :천원),N
20214967,곱창집,외식,한식,2022,전체,,,,(단위 :천원),N
20214969,와우버거,외식,서양식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214969,와우버거,외식,서양식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214970,냉큼오삼,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214970,냉큼오삼,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20214971,규카츠정,외식,일식,2022,서울,1.0,0.0,0.0,(단위 :천원),
20214971,규카츠정,외식,일식,2022,전체,17.0,347359.0,19763.0,(단위 :천원),
20214973,마마리사,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20214973,마마리사,외식,한식,2022,전체,1.0,0.0,0.0,(단위 :천원),
20214976,타임즈 핫도그,외식,패스트푸드,2022,서울,1.0,0.0,0.0,(단위 :천원),
20214976,타임즈 핫도그,외식,패스트푸드,2022,전체,10.0,32406.0,0.0,(단위 :천원),
20214977,포샵,외식,기타 외국식,2022,서울,6.0,115827.0,10905.0,(단위 :천원),
20214977,포샵,외식,기타 외국식,2022,전체,24.0,80821.0,7711.0,(단위 :천원),
20215015,에그몬(EGGMON),외식,제과제빵,2022,서울,0.0,0.0,0.0,(단위 :천원),
20215015,에그몬(EGGMON),외식,제과제빵,2022,전체,0.0,0.0,0.0,(단위 :천원),
20215018,쪽갈비에미치닭,외식,한식,2022,서울,2.0,0.0,0.0,(단위 :천원),
20215018,쪽갈비에미치닭,외식,한식,2022,전체,7.0,185167.0,14223.0,(단위 :천원),
20215019,빽보이피자,외식,피자,2022,서울,16.0,0.0,0.0,(단위 :천원),
20215019,빽보이피자,외식,피자,2022,전체,97.0,431789.0,43440.0,(단위 :천원),
20215022,수카페24,외식,커피,2022,서울,2.0,0.0,0.0,(단위 :천원),
20215022,수카페24,외식,커피,2022,전체,14.0,5064.0,693.0,(단위 :천원),
20215024,월드와이드해장국,외식,한식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20215024,월드와이드해장국,외식,한식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20215025,월드와이드떡볶이,외식,분식,2022,서울,0.0,0.0,0.0,(단위 :천원),
20215025,월드와이드떡볶이,외식,분식,2022,전체,0.0,0.0,0.0,(단위 :천원),
20215026,월드와이드불닭발,외식,기타 외식,2022,서울,0.0,0.0,0.0,(단위 :천원),
